scenario,trial_id,num_contacts,num_allowed_contacts,geometric_fc,semantic_force_closure,semantic_only_accepts,posthoc_best_geometric_accepts,geometric_quality,sfc_quality,geometric_roles,sfc_roles,geometric_optimism_gap,semantic_optimism_gap,posthoc_miss,monotonicity_violation
mug_serve,49,12,8,1,1,1,0,0.03615563,0.05210253,rim|handle|base|body|handle|rim|handle|body|interior|body|rim|base,handle|base|body|handle|handle|body|body|base,0,0,1,0
mug_serve,50,12,8,1,1,1,0,0.03866214,0.04051986,handle|base|base|rim|interior|handle|handle|body|body|rim|rim|body,handle|base|base|handle|handle|body|body|body,0,0,1,0
mug_serve,51,12,8,1,1,1,0,0.03708558,0.04628857,handle|rim|rim|body|body|rim|handle|body|interior|base|handle|base,handle|body|body|handle|body|base|handle|base,0,0,1,0
mug_serve,52,12,8,1,1,1,0,0.03358038,0.05683569,interior|base|body|rim|body|handle|handle|base|handle|rim|body|rim,base|body|body|handle|handle|base|handle|body,0,0,1,0
mug_serve,53,12,8,1,1,1,0,0.03591838,0.05158941,handle|handle|rim|body|base|handle|body|interior|body|rim|rim|base,handle|handle|body|base|handle|body|body|base,0,0,1,0
mug_serve,54,12,8,1,1,1,0,0.03611343,0.05307007,body|rim|rim|body|handle|handle|base|rim|handle|base|interior|body,body|body|handle|handle|base|handle|base|body,0,0,1,0
mug_serve,55,12,8,1,1,1,0,0.03657821,0.04657421,body|handle|body|rim|handle|handle|body|base|rim|rim|base|interior,body|handle|body|handle|handle|body|base|base,0,0,1,0
mug_serve,56,12,8,1,1,1,0,0.03898276,0.0411154,body|rim|handle|body|handle|rim|base|rim|base|handle|interior|body,body|handle|body|handle|base|base|handle|body,0,0,1,0
mug_serve,57,12,8,1,1,1,0,0.03778684,0.04540008,base|handle|rim|base|body|handle|interior|rim|body|handle|rim|body,base|handle|base|body|handle|body|handle|body,0,0,1,0
mug_serve,58,12,8,1,1,1,0,0.03943203,0.0443068,handle|rim|rim|base|body|handle|base|body|rim|handle|body|interior,handle|base|body|handle|base|body|handle|body,0,0,1,0
mug_serve,59,12,8,1,1,1,0,0.03811586,0.03731615,body|handle|base|rim|rim|body|interior|rim|handle|handle|body|base,body|handle|base|body|handle|handle|body|base,0,0,1,0
mug_serve,60,12,8,1,1,1,0,0.03631956,0.05284052,handle|base|base|rim|rim|interior|handle|body|body|handle|body|rim,handle|base|base|handle|body|body|handle|body,0,0,1,0
mug_serve,61,12,8,1,1,1,0,0.03553138,0.05259981,rim|base|body|handle|handle|base|handle|interior|body|body|rim|rim,base|body|handle|handle|base|handle|body|body,0,0,1,0
mug_serve,62,12,8,1,1,1,0,0.03441679,0.05370596,handle|base|base|rim|handle|rim|handle|body|interior|body|body|rim,handle|base|base|handle|handle|body|body|body,0,0,1,0
mug_serve,63,12,8,1,1,1,0,0.03693518,0.04920179,body|handle|body|interior|handle|base|rim|rim|body|handle|base|rim,body|handle|body|handle|base|body|handle|base,0,0,1,0
mug_serve,64,12,8,1,1,1,0,0.03821607,0.04053817,handle|body|rim|handle|base|body|body|rim|base|interior|handle|rim,handle|body|handle|base|body|body|base|handle,0,0,1,0
mug_serve,65,12,8,1,1,1,0,0.03912534,0.0442328,interior|body|handle|rim|body|base|handle|rim|base|handle|rim|body,body|handle|body|base|handle|base|handle|body,0,0,1,0
mug_serve,66,12,8,1,1,1,0,0.0351048,0.05247855,handle|handle|base|rim|handle|rim|interior|body|body|body|rim|base,handle|handle|base|handle|body|body|body|base,0,0,1,0
mug_serve,67,12,8,1,1,1,0,0.03491447,0.05470247,handle|body|body|handle|body|rim|base|rim|handle|base|rim|interior,handle|body|body|handle|body|base|handle|base,0,0,1,0
mug_serve,68,12,8,1,1,1,0,0.03559165,0.05263713,rim|body|base|body|body|rim|rim|handle|handle|base|handle|interior,body|base|body|body|handle|handle|base|handle,0,0,1,0
mug_serve,69,12,8,1,1,1,0,0.0357177,0.04797056,body|handle|handle|rim|rim|interior|base|body|handle|base|rim|body,body|handle|handle|base|body|handle|base|body,0,0,1,0
mug_serve,70,12,8,1,1,1,0,0.03605016,0.05291765,body|body|rim|rim|handle|handle|base|handle|base|rim|body|interior,body|body|handle|handle|base|handle|base|body,0,0,1,0
mug_serve,71,12,8,1,1,1,0,0.03666921,0.04846019,handle|base|body|handle|rim|body|handle|base|rim|body|interior|rim,handle|base|body|handle|body|handle|base|body,0,0,1,0
mug_serve,72,12,8,1,1,1,0,0.03599403,0.05253394,rim|base|handle|interior|handle|rim|body|base|rim|body|body|handle,base|handle|handle|body|base|body|body|handle,0,0,1,0
mug_serve,73,12,8,1,1,1,0,0.0380092,0.04439802,base|body|body|handle|handle|base|body|rim|handle|rim|rim|interior,base|body|body|handle|handle|base|body|handle,0,0,1,0
mug_serve,74,12,8,1,1,1,0,0.03833357,0.04486566,body|base|body|handle|rim|rim|handle|interior|rim|handle|body|base,body|base|body|handle|handle|handle|body|base,0,0,1,0
mug_serve,75,12,8,1,1,1,0,0.03608543,0.05108354,body|interior|body|rim|handle|rim|handle|base|body|rim|handle|base,body|body|handle|handle|base|body|handle|base,0,0,1,0
mug_serve,76,12,8,1,1,1,0,0.03762429,0.03291245,handle|rim|rim|body|rim|base|interior|handle|base|body|handle|body,handle|body|base|handle|base|body|handle|body,0,0,1,0
mug_serve,77,12,8,1,1,1,0,0.03525067,0.0532235,body|handle|base|rim|base|rim|interior|handle|body|rim|body|handle,body|handle|base|base|handle|body|body|handle,0,0,1,0
mug_serve,78,12,8,1,1,1,0,0.03876401,0.03846981,rim|rim|interior|rim|base|handle|base|body|body|handle|handle|body,base|handle|base|body|body|handle|handle|body,0,0,1,0
mug_serve,79,12,8,1,1,1,0,0.03951461,0.04201425,handle|rim|body|body|base|base|handle|interior|body|handle|rim|rim,handle|body|body|base|base|handle|body|handle,0,0,1,0
mug_serve,80,12,8,1,1,1,0,0.03435202,0.0556473,interior|handle|handle|rim|rim|base|body|handle|body|base|body|rim,handle|handle|base|body|handle|body|base|body,0,0,1,0
mug_serve,81,12,8,1,1,1,0,0.03684867,0.04814295,interior|rim|body|handle|handle|body|rim|base|base|body|rim|handle,body|handle|handle|body|base|base|body|handle,0,0,1,0
mug_serve,82,12,8,1,1,1,0,0.03867311,0.04553182,handle|body|rim|handle|base|rim|base|body|interior|body|handle|rim,handle|body|handle|base|base|body|body|handle,0,0,1,0
mug_serve,83,12,8,1,1,1,0,0.03703002,0.04720859,handle|body|interior|base|body|base|rim|rim|body|rim|handle|handle,handle|body|base|body|base|body|handle|handle,0,0,1,0
mug_serve,84,12,8,1,1,1,0,0.0381381,0.0459208,body|base|handle|body|base|rim|rim|handle|handle|interior|rim|body,body|base|handle|body|base|handle|handle|body,0,0,1,0
mug_serve,85,12,8,1,1,1,0,0.03655741,0.04665524,handle|interior|handle|base|base|rim|handle|body|body|rim|body|rim,handle|handle|base|base|handle|body|body|body,0,0,1,0
mug_serve,86,12,8,1,1,1,0,0.03733681,0.04641201,body|handle|body|base|handle|body|rim|interior|rim|handle|rim|base,body|handle|body|base|handle|body|handle|base,0,0,1,0
mug_serve,87,12,8,1,1,1,0,0.03517383,0.04994113,rim|body|body|base|handle|base|rim|body|rim|interior|handle|handle,body|body|base|handle|base|body|handle|handle,0,0,1,0
mug_serve,88,12,8,1,1,1,0,0.03199304,0.06048169,handle|body|rim|base|rim|rim|body|base|interior|body|handle|handle,handle|body|base|body|base|body|handle|handle,0,0,1,0
mug_serve,89,12,8,1,1,1,0,0.03553571,0.05069521,rim|handle|interior|base|handle|base|body|body|body|rim|handle|rim,handle|base|handle|base|body|body|body|handle,0,0,1,0
mug_serve,90,12,8,1,1,1,0,0.03767987,0.04820769,body|base|body|rim|interior|base|rim|body|rim|handle|handle|handle,body|base|body|base|body|handle|handle|handle,0,0,1,0
mug_serve,91,12,8,1,1,1,0,0.03791249,0.04568457,handle|base|handle|base|body|rim|handle|body|rim|interior|rim|body,handle|base|handle|base|body|handle|body|body,0,0,1,0
mug_serve,92,12,8,1,1,1,0,0.03514623,0.05222415,body|handle|rim|interior|handle|handle|rim|base|rim|body|body|base,body|handle|handle|handle|base|body|body|base,0,0,1,0
mug_serve,93,12,8,1,1,1,0,0.03624182,0.05116261,handle|rim|base|interior|handle|handle|body|base|body|rim|body|rim,handle|base|handle|handle|body|base|body|body,0,0,1,0
mug_serve,94,12,8,1,1,1,0,0.03585449,0.05126526,rim|base|handle|handle|rim|body|handle|rim|interior|body|base|body,base|handle|handle|body|handle|body|base|body,0,0,1,0
mug_serve,95,12,8,1,1,1,0,0.03610816,0.05092085,handle|base|base|interior|body|rim|body|handle|body|rim|rim|handle,handle|base|base|body|body|handle|body|handle,0,0,1,0
mug_serve,96,12,8,1,1,1,0,0.03585895,0.05142325,handle|rim|body|body|interior|base|rim|handle|rim|body|handle|base,handle|body|body|base|handle|body|handle|base,0,0,1,0
mug_serve,97,12,8,1,1,1,0,0.03739187,0.04628573,body|base|rim|handle|body|body|base|handle|rim|interior|rim|handle,body|base|handle|body|body|base|handle|handle,0,0,1,0
mug_serve,98,12,8,1,1,1,0,0.03334973,0.05587767,handle|body|rim|base|interior|rim|rim|body|body|handle|base|handle,handle|body|base|body|body|handle|base|handle,0,0,1,0
mug_serve,99,12,8,1,1,1,0,0.03840674,0.04397875,base|handle|rim|rim|handle|base|body|interior|rim|body|handle|body,base|handle|handle|base|body|body|handle|body,0,0,1,0
mug_serve,100,12,8,1,1,1,0,0.03570175,0.05018766,base|body|rim|handle|interior|body|rim|base|body|handle|handle|rim,base|body|handle|body|base|body|handle|handle,0,0,1,0
mug_serve,101,12,8,1,1,1,0,0.03829007,0.04543044,rim|interior|handle|base|handle|rim|handle|base|body|body|body|rim,handle|base|handle|handle|base|body|body|body,0,0,1,0
mug_serve,102,12,8,1,1,1,0,0.03719147,0.04008329,rim|base|rim|handle|body|rim|body|handle|handle|body|base|interior,base|handle|body|body|handle|handle|body|base,0,0,1,0
mug_serve,103,12,8,1,1,1,0,0.03770132,0.04883803,base|interior|base|body|rim|rim|rim|handle|body|handle|body|handle,base|base|body|handle|body|handle|body|handle,0,0,1,0
mug_serve,104,12,8,1,1,1,0,0.03649129,0.0538059,base|body|rim|rim|handle|handle|body|rim|base|interior|body|handle,base|body|handle|handle|body|base|body|handle,0,0,1,0
mug_serve,105,12,8,1,1,1,0,0.03540456,0.05421893,body|base|body|rim|handle|base|body|interior|rim|rim|handle|handle,body|base|body|handle|base|body|handle|handle,0,0,1,0
mug_serve,106,12,8,1,1,1,0,0.03889358,0.04252489,body|handle|base|handle|body|rim|rim|rim|body|handle|interior|base,body|handle|base|handle|body|body|handle|base,0,0,1,0
mug_serve,107,12,8,1,1,1,0,0.0377502,0.0444613,body|handle|handle|rim|body|base|rim|handle|interior|body|rim|base,body|handle|handle|body|base|handle|body|base,0,0,1,0
mug_serve,108,12,8,1,1,1,0,0.03863805,0.03774264,handle|interior|body|rim|handle|base|base|rim|handle|body|body|rim,handle|body|handle|base|base|handle|body|body,0,0,1,0
mug_serve,109,12,8,1,1,1,0,0.03615463,0.05044359,body|base|body|interior|handle|base|rim|handle|body|handle|rim|rim,body|base|body|handle|base|handle|body|handle,0,0,1,0
mug_serve,110,12,8,1,1,1,0,0.03738784,0.04720086,rim|rim|rim|handle|interior|base|handle|body|base|handle|body|body,handle|base|handle|body|base|handle|body|body,0,0,1,0
mug_serve,111,12,8,1,1,1,0,0.03581955,0.05237887,rim|body|interior|handle|rim|rim|base|body|handle|base|handle|body,body|handle|base|body|handle|base|handle|body,0,0,1,0
mug_serve,112,12,8,1,1,1,0,0.03581615,0.05135826,rim|rim|handle|body|body|base|body|handle|rim|interior|handle|base,handle|body|body|base|body|handle|handle|base,0,0,1,0
mug_serve,113,12,8,1,1,1,0,0.03747188,0.04831071,rim|handle|body|base|rim|handle|handle|interior|body|rim|base|body,handle|body|base|handle|handle|body|base|body,0,0,1,0
mug_serve,114,12,8,1,1,1,0,0.03542484,0.05065227,rim|handle|handle|interior|base|rim|handle|body|body|rim|body|base,handle|handle|base|handle|body|body|body|base,0,0,1,0
mug_serve,115,12,8,1,1,1,0,0.03924163,0.04682814,handle|interior|body|base|rim|base|body|body|rim|rim|handle|handle,handle|body|base|base|body|body|handle|handle,0,0,1,0
mug_serve,116,12,8,1,1,1,0,0.03686188,0.04822965,rim|base|rim|body|interior|body|handle|base|handle|handle|body|rim,base|body|body|handle|base|handle|handle|body,0,0,1,0
mug_serve,117,12,8,1,1,1,0,0.03888269,0.04659911,handle|handle|rim|rim|body|base|interior|body|body|handle|base|rim,handle|handle|body|base|body|body|handle|base,0,0,1,0
mug_serve,118,12,8,1,1,1,0,0.03409271,0.05619932,handle|rim|body|base|body|base|body|rim|handle|rim|handle|interior,handle|body|base|body|base|body|handle|handle,0,0,1,0
mug_serve,119,12,8,1,1,1,0,0.03990179,0.04051255,rim|handle|rim|base|rim|body|interior|body|body|handle|handle|base,handle|base|body|body|body|handle|handle|base,0,0,1,0
phone_pick,0,11,6,1,1,1,0,0.03616368,0.06096235,back_edge|left_edge|back_edge|screen|right_edge|left_edge|right_edge|screen|screen|camera|screen,back_edge|left_edge|back_edge|right_edge|left_edge|right_edge,0,0,1,0
phone_pick,1,11,6,1,1,1,0,0.03648356,0.06298546,screen|back_edge|right_edge|left_edge|right_edge|back_edge|camera|screen|screen|screen|left_edge,back_edge|right_edge|left_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,2,11,6,1,1,1,0,0.03705751,0.06091633,right_edge|left_edge|screen|back_edge|screen|screen|camera|left_edge|back_edge|right_edge|screen,right_edge|left_edge|back_edge|left_edge|back_edge|right_edge,0,0,1,0
phone_pick,3,11,6,1,1,1,0,0.03768107,0.05905142,right_edge|screen|screen|screen|left_edge|right_edge|back_edge|back_edge|screen|camera|left_edge,right_edge|left_edge|right_edge|back_edge|back_edge|left_edge,0,0,1,0
phone_pick,4,11,6,1,1,1,0,0.03961668,0.05296027,back_edge|right_edge|left_edge|right_edge|screen|back_edge|screen|left_edge|screen|screen|camera,back_edge|right_edge|left_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,5,11,6,1,1,1,0,0.03602016,0.06427746,back_edge|screen|left_edge|left_edge|back_edge|camera|screen|right_edge|screen|screen|right_edge,back_edge|left_edge|left_edge|back_edge|right_edge|right_edge,0,0,1,0
phone_pick,6,11,6,1,1,1,0,0.03801252,0.05627901,screen|right_edge|left_edge|camera|left_edge|screen|screen|back_edge|back_edge|screen|right_edge,right_edge|left_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,7,11,6,1,1,1,0,0.03679921,0.05602623,right_edge|back_edge|screen|left_edge|camera|screen|right_edge|back_edge|screen|left_edge|screen,right_edge|back_edge|left_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,8,11,6,1,1,1,0,0.03754317,0.06005007,left_edge|screen|left_edge|screen|screen|right_edge|camera|back_edge|screen|back_edge|right_edge,left_edge|left_edge|right_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,9,11,6,1,1,1,0,0.03805265,0.0557736,right_edge|left_edge|screen|left_edge|screen|camera|back_edge|screen|back_edge|screen|right_edge,right_edge|left_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,10,11,6,1,1,1,0,0.03969767,0.04730401,camera|screen|right_edge|left_edge|back_edge|right_edge|screen|back_edge|left_edge|screen|screen,right_edge|left_edge|back_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,11,11,6,1,1,1,0,0.03973273,0.04113203,left_edge|screen|camera|left_edge|screen|screen|back_edge|screen|back_edge|right_edge|right_edge,left_edge|left_edge|back_edge|back_edge|right_edge|right_edge,0,0,1,0
phone_pick,12,11,6,1,1,1,0,0.03819025,0.05217144,left_edge|right_edge|back_edge|screen|screen|right_edge|camera|screen|back_edge|left_edge|screen,left_edge|right_edge|back_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,13,11,6,1,1,1,0,0.03807374,0.06042952,camera|screen|left_edge|back_edge|screen|screen|right_edge|screen|right_edge|left_edge|back_edge,left_edge|back_edge|right_edge|right_edge|left_edge|back_edge,0,0,1,0
phone_pick,14,11,6,1,1,1,0,0.0362989,0.06534979,camera|left_edge|left_edge|screen|back_edge|back_edge|screen|screen|right_edge|right_edge|screen,left_edge|left_edge|back_edge|back_edge|right_edge|right_edge,0,0,1,0
phone_pick,15,11,6,1,1,1,0,0.03775706,0.05921339,screen|screen|right_edge|right_edge|screen|screen|left_edge|camera|back_edge|left_edge|back_edge,right_edge|right_edge|left_edge|back_edge|left_edge|back_edge,0,0,1,0
phone_pick,16,11,6,1,1,1,0,0.03598067,0.06303037,screen|back_edge|left_edge|right_edge|left_edge|screen|screen|camera|back_edge|screen|right_edge,back_edge|left_edge|right_edge|left_edge|back_edge|right_edge,0,0,1,0
phone_pick,17,11,6,1,1,1,0,0.03543398,0.06477931,left_edge|right_edge|camera|screen|back_edge|screen|right_edge|back_edge|left_edge|screen|screen,left_edge|right_edge|back_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,18,11,6,1,1,1,0,0.03745532,0.04985793,right_edge|back_edge|back_edge|right_edge|left_edge|screen|left_edge|camera|screen|screen|screen,right_edge|back_edge|back_edge|right_edge|left_edge|left_edge,0,0,1,0
phone_pick,19,11,6,1,1,1,0,0.03904527,0.05674096,screen|left_edge|right_edge|screen|left_edge|screen|back_edge|screen|right_edge|back_edge|camera,left_edge|right_edge|left_edge|back_edge|right_edge|back_edge,0,0,1,0
phone_pick,20,11,6,1,1,1,0,0.03828107,0.04852454,right_edge|screen|screen|left_edge|left_edge|back_edge|camera|screen|right_edge|back_edge|screen,right_edge|left_edge|left_edge|back_edge|right_edge|back_edge,0,0,1,0
phone_pick,21,11,6,1,1,1,0,0.03873185,0.05132407,right_edge|screen|left_edge|screen|left_edge|camera|screen|back_edge|back_edge|right_edge|screen,right_edge|left_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,22,11,6,1,1,1,0,0.0406215,0.03394349,back_edge|screen|left_edge|screen|right_edge|right_edge|left_edge|camera|screen|back_edge|screen,back_edge|left_edge|right_edge|right_edge|left_edge|back_edge,0,0,1,0
phone_pick,23,11,6,1,1,1,0,0.037039,0.05831656,screen|screen|screen|right_edge|back_edge|screen|back_edge|left_edge|right_edge|camera|left_edge,right_edge|back_edge|back_edge|left_edge|right_edge|left_edge,0,0,1,0
phone_pick,24,11,6,1,1,1,0,0.03861165,0.05787159,back_edge|screen|right_edge|screen|left_edge|screen|left_edge|screen|right_edge|camera|back_edge,back_edge|right_edge|left_edge|left_edge|right_edge|back_edge,0,0,1,0
phone_pick,25,11,6,1,1,1,0,0.03683512,0.05950793,back_edge|left_edge|screen|screen|back_edge|camera|screen|screen|right_edge|left_edge|right_edge,back_edge|left_edge|back_edge|right_edge|left_edge|right_edge,0,0,1,0
phone_pick,26,11,6,1,1,1,0,0.03758949,0.05440652,left_edge|screen|screen|back_edge|camera|back_edge|screen|right_edge|left_edge|right_edge|screen,left_edge|back_edge|back_edge|right_edge|left_edge|right_edge,0,0,1,0
phone_pick,27,11,6,1,1,1,0,0.03677022,0.05044647,screen|screen|camera|screen|back_edge|left_edge|right_edge|back_edge|right_edge|left_edge|screen,back_edge|left_edge|right_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,28,11,6,1,1,1,0,0.0346739,0.06235018,left_edge|back_edge|screen|right_edge|screen|back_edge|screen|screen|right_edge|camera|left_edge,left_edge|back_edge|right_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,29,11,6,1,1,1,0,0.04010662,0.04554411,back_edge|left_edge|right_edge|screen|screen|camera|screen|screen|right_edge|back_edge|left_edge,back_edge|left_edge|right_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,30,11,6,1,1,1,0,0.03968489,0.0340672,back_edge|right_edge|camera|screen|back_edge|left_edge|screen|screen|right_edge|screen|left_edge,back_edge|right_edge|back_edge|left_edge|right_edge|left_edge,0,0,1,0
phone_pick,31,11,6,1,1,1,0,0.03704764,0.0642092,right_edge|screen|screen|screen|left_edge|camera|screen|back_edge|back_edge|right_edge|left_edge,right_edge|left_edge|back_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,32,11,6,1,1,1,0,0.03532126,0.0673431,left_edge|screen|screen|left_edge|screen|right_edge|back_edge|screen|camera|right_edge|back_edge,left_edge|left_edge|right_edge|back_edge|right_edge|back_edge,0,0,1,0
phone_pick,33,11,6,1,1,1,0,0.0357354,0.05655904,right_edge|camera|screen|back_edge|left_edge|screen|back_edge|screen|right_edge|left_edge|screen,right_edge|back_edge|left_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,34,11,6,1,1,1,0,0.03895738,0.0497307,back_edge|screen|screen|screen|back_edge|right_edge|right_edge|camera|left_edge|screen|left_edge,back_edge|back_edge|right_edge|right_edge|left_edge|left_edge,0,0,1,0
phone_pick,35,11,6,1,1,1,0,0.03606021,0.04865998,left_edge|screen|screen|back_edge|screen|screen|right_edge|back_edge|left_edge|camera|right_edge,left_edge|back_edge|right_edge|back_edge|left_edge|right_edge,0,0,1,0
phone_pick,36,11,6,1,1,1,0,0.03903087,0.05925157,right_edge|back_edge|back_edge|right_edge|camera|left_edge|left_edge|screen|screen|screen|screen,right_edge|back_edge|back_edge|right_edge|left_edge|left_edge,0,0,1,0
phone_pick,37,11,6,1,1,1,0,0.03745568,0.0594738,back_edge|screen|right_edge|left_edge|camera|back_edge|screen|right_edge|screen|screen|left_edge,back_edge|right_edge|left_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,38,11,6,1,1,1,0,0.03853574,0.04704184,right_edge|screen|back_edge|screen|camera|left_edge|right_edge|screen|screen|left_edge|back_edge,right_edge|back_edge|left_edge|right_edge|left_edge|back_edge,0,0,1,0
phone_pick,39,11,6,1,1,1,0,0.03792022,0.05468695,back_edge|screen|left_edge|right_edge|screen|camera|screen|left_edge|right_edge|screen|back_edge,back_edge|left_edge|right_edge|left_edge|right_edge|back_edge,0,0,1,0
phone_pick,40,11,6,1,1,1,0,0.03611236,0.06065422,screen|screen|screen|right_edge|screen|left_edge|left_edge|back_edge|camera|right_edge|back_edge,right_edge|left_edge|left_edge|back_edge|right_edge|back_edge,0,0,1,0
phone_pick,41,11,6,1,1,1,0,0.03889011,0.05549413,screen|screen|left_edge|right_edge|left_edge|camera|back_edge|back_edge|screen|right_edge|screen,left_edge|right_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,42,11,6,1,1,1,0,0.03874322,0.05214064,back_edge|screen|screen|screen|screen|back_edge|left_edge|camera|right_edge|right_edge|left_edge,back_edge|back_edge|left_edge|right_edge|right_edge|left_edge,0,0,1,0
phone_pick,43,11,6,1,1,1,0,0.03611347,0.05951025,screen|camera|screen|left_edge|back_edge|screen|left_edge|right_edge|back_edge|right_edge|screen,left_edge|back_edge|left_edge|right_edge|back_edge|right_edge,0,0,1,0
phone_pick,44,11,6,1,1,1,0,0.03712601,0.05514869,screen|screen|screen|left_edge|screen|left_edge|camera|right_edge|right_edge|back_edge|back_edge,left_edge|left_edge|right_edge|right_edge|back_edge|back_edge,0,0,1,0
phone_pick,45,11,6,1,1,1,0,0.0394178,0.05785975,screen|back_edge|right_edge|left_edge|right_edge|screen|camera|screen|screen|left_edge|back_edge,back_edge|right_edge|left_edge|right_edge|left_edge|back_edge,0,0,1,0
phone_pick,46,11,6,1,1,1,0,0.03713695,0.05712786,camera|left_edge|screen|screen|screen|left_edge|screen|right_edge|back_edge|back_edge|right_edge,left_edge|left_edge|right_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,47,11,6,1,1,1,0,0.03642785,0.06329321,screen|right_edge|back_edge|back_edge|left_edge|screen|right_edge|left_edge|screen|camera|screen,right_edge|back_edge|back_edge|left_edge|right_edge|left_edge,0,0,1,0
phone_pick,48,11,6,1,1,1,0,0.03854834,0.05826137,right_edge|screen|screen|left_edge|screen|left_edge|camera|back_edge|back_edge|screen|right_edge,right_edge|left_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,49,11,6,1,1,1,0,0.03752048,0.05944664,screen|right_edge|screen|screen|right_edge|left_edge|back_edge|screen|back_edge|camera|left_edge,right_edge|right_edge|left_edge|back_edge|back_edge|left_edge,0,0,1,0
phone_pick,50,11,6,1,1,1,0,0.03845301,0.05829298,right_edge|screen|screen|left_edge|back_edge|screen|back_edge|right_edge|camera|left_edge|screen,right_edge|left_edge|back_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,51,11,6,1,1,1,0,0.03762795,0.05608352,screen|screen|screen|back_edge|back_edge|right_edge|left_edge|camera|right_edge|left_edge|screen,back_edge|back_edge|right_edge|left_edge|right_edge|left_edge,0,0,1,0
phone_pick,52,11,6,1,1,1,0,0.03895338,0.04985242,screen|right_edge|right_edge|back_edge|screen|left_edge|screen|camera|left_edge|screen|back_edge,right_edge|right_edge|back_edge|left_edge|left_edge|back_edge,0,0,1,0
phone_pick,53,11,6,1,1,1,0,0.03888319,0.05231754,right_edge|screen|left_edge|left_edge|right_edge|camera|screen|screen|screen|back_edge|back_edge,right_edge|left_edge|left_edge|right_edge|back_edge|back_edge,0,0,1,0
phone_pick,54,11,6,1,1,1,0,0.03692721,0.05700484,right_edge|back_edge|left_edge|screen|camera|screen|right_edge|back_edge|screen|left_edge|screen,right_edge|back_edge|left_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,55,11,6,1,1,1,0,0.03631426,0.06422006,screen|right_edge|screen|screen|left_edge|camera|back_edge|right_edge|left_edge|back_edge|screen,right_edge|left_edge|back_edge|right_edge|left_edge|back_edge,0,0,1,0
phone_pick,56,11,6,1,1,1,0,0.03823737,0.05148541,right_edge|left_edge|back_edge|screen|screen|screen|camera|back_edge|right_edge|screen|left_edge,right_edge|left_edge|back_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,57,11,6,1,1,1,0,0.03739128,0.05413825,screen|right_edge|screen|camera|left_edge|screen|left_edge|screen|back_edge|back_edge|right_edge,right_edge|left_edge|left_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,58,11,6,1,1,1,0,0.03758487,0.05374504,back_edge|right_edge|right_edge|camera|screen|screen|left_edge|back_edge|left_edge|screen|screen,back_edge|right_edge|right_edge|left_edge|back_edge|left_edge,0,0,1,0
phone_pick,59,11,6,1,1,1,0,0.03957483,0.05318441,screen|right_edge|screen|left_edge|screen|back_edge|right_edge|back_edge|screen|camera|left_edge,right_edge|left_edge|back_edge|right_edge|back_edge|left_edge,0,0,1,0
phone_pick,60,11,6,1,1,1,0,0.03628102,0.05787,left_edge|back_edge|right_edge|screen|camera|screen|back_edge|screen|left_edge|right_edge|screen,left_edge|back_edge|right_edge|back_edge|left_edge|right_edge,0,0,1,0
phone_pick,61,11,6,1,1,1,0,0.03574219,0.06400564,screen|screen|left_edge|left_edge|right_edge|screen|camera|back_edge|back_edge|right_edge|screen,left_edge|left_edge|right_edge|back_edge|back_edge|right_edge,0,0,1,0
phone_pick,62,11,6,1,1,1,0,0.03987082,0.05538808,right_edge|screen|left_edge|right_edge|screen|back_edge|screen|camera|screen|left_edge|back_edge,right_edge|left_edge|right_edge|back_edge|left_edge|back_edge,0,0,1,0
phone_pick,63,11,6,1,1,1,0,0.03722784,0.06016796,right_edge|screen|back_edge|left_edge|screen|back_edge|camera|right_edge|screen|screen|left_edge,right_edge|back_edge|left_edge|back_edge|right_edge|left_edge,0,0,1,0
phone_pick,64,11,6,1,1,1,0,0.0362404,0.06266406,camera|screen|right_edge|screen|right_edge|screen|screen|left_edge|left_edge|back_edge|back_edge,right_edge|right_edge|left_edge|left_edge|back_edge|back_edge,0,0,1,0
